code,year_month,month,unit_markup,Y,hc_cluster_1,hc_cluster_2,hc_cluster_3,hc_cluster_4,hc_cluster_5,hc_cluster_6,hc_cluster_7,hc_cluster_8,hc_cluster_9,kmeans_cluster_0,kmeans_cluster_1,kmeans_cluster_2,kmeans_cluster_3,kmeans_cluster_4,kmeans_cluster_5,kmeans_cluster_6,kmeans_cluster_7,kmeans_cluster_8,cat_code_0,cat_code_1,cat_code_2,cat_code_3,cat_code_4,cat_code_5,cat_code_6,cat_code_7,cat_code_8,cat_code_9,cat_code_10
30b6a9b1621f558d788ffb3d07a19281,2017-03,3,2.0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-03,3,2.1,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-03,3,2.2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-03,3,2.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-03,3,2.9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-03,3,3.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,1.3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,1.4,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,1.5,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,1.6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,1.7,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,1.8,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,1.9,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,2.0,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,2.1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,2.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,2.4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,3.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,1.3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,1.4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,1.5,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,1.6,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,1.7,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,1.8,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,1.9,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,2.0,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,2.1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,2.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,2.3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,2.5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,3.1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.1,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.2,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.3,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.4,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.7,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.8,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,1.9,111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,2.0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,2.1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,2.2,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,2.4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,2.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.1,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.2,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.3,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.4,30,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.6,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.7,49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.8,110,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,1.9,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,2.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,2.1,37,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,2.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,2.4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.0,54,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.1,177,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.4,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.5,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.6,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.7,125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,1.8,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,2.0,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,2.1,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,2.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,0.8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,0.9,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.0,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.1,151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.2,109,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.3,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.4,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.6,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.7,129,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.8,122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,1.9,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,2.0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,2.1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,2.2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,2.3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.0,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.1,298,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.2,176,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.3,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.4,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.5,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.6,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.7,235,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.8,288,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1.9,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,2.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.1,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.2,118,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.3,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.4,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.5,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.6,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.7,113,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.8,108,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,1.9,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,2.0,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,2.1,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,2.2,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.1,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.2,107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.4,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.5,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.6,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.7,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.8,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,1.9,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,2.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,2.1,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,2.2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.1,114,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.2,315,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.3,166,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.4,66,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.5,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.6,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.7,86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.8,249,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1.9,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,2.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,2.1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,1.1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,1.2,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,1.3,148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,1.4,47,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,1.5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,1.6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,1.7,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,1.9,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,2.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-03,3,1.0,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-03,3,1.1,192,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-03,3,1.2,178,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
