code,year_month,month,unit_price,unit_perc_tax_substitution,Y,hc_cluster_1,hc_cluster_2,hc_cluster_3,hc_cluster_4,hc_cluster_5,hc_cluster_6,hc_cluster_7,hc_cluster_8,hc_cluster_9,kmeans_cluster_0,kmeans_cluster_1,kmeans_cluster_2,kmeans_cluster_3,kmeans_cluster_4,kmeans_cluster_5,kmeans_cluster_6,kmeans_cluster_7,kmeans_cluster_8,cat_code_0,cat_code_1,cat_code_2,cat_code_3,cat_code_4,cat_code_5,cat_code_6,cat_code_7,cat_code_8,cat_code_9,cat_code_10
1c619f92929dbaa41df54608dc70a7ce,2016-07,7,599.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2016-08,8,616.1949999999999,0.0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2016-09,9,415.3276923076924,5.098076923076923,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2016-10,10,427.9252173913044,5.600434782608696,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2016-11,11,423.2372727272728,2.1786363636363637,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2017-01,1,424.65500000000003,9.584000000000001,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2017-02,2,409.7905714285716,10.991714285714284,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2017-03,3,413.93937500000015,5.544687499999999,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2017-04,4,411.92947368421056,6.162105263157895,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1c619f92929dbaa41df54608dc70a7ce,2017-05,5,412.90000000000015,2.579047619047619,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2016-08,8,135.595625,3.524375,16,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2016-09,9,142.45699999999997,7.410666666666667,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2016-10,10,132.56750000000002,11.307,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2016-11,11,134.4460869565217,6.297934782608695,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2016-12,12,142.36359259259254,7.542666666666668,48,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2017-01,1,143.60568627450976,5.977450980392157,53,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2017-02,2,147.1586486486486,6.0313513513513515,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2017-03,3,148.7586666666666,3.7171111111111106,45,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2017-04,4,148.74333333333334,6.485925925925926,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1dbe25b2fd344aed0c444fd6b715525b,2017-05,5,158.26575757575756,3.285757575757576,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2016-10,10,69.9,20.72,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2016-11,11,99.08749999999999,9.154166666666667,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2016-12,12,109.70722222222223,1.8861111111111113,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-01,1,84.10274509803924,7.459607843137256,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-02,2,98.41040000000002,5.7707999999999995,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-03,3,99.86866666666667,5.617499999999999,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-04,4,95.94941176470591,6.443529411764706,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-05,5,97.66521739130438,8.567391304347826,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-06,6,80.045,0.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-08,8,79.345,0.0,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-09,9,78.4475,0.0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-10,10,77.89333333333333,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-11,11,78.83666666666666,0.0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-12,12,78.68333333333332,0.37958333333333333,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-01,1,74.9,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-02,2,79.42294117647059,2.183529411764706,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-03,3,85.81317073170734,5.602865853658537,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-04,4,89.1235,3.482,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-05,5,100.3408695652174,1.4004347826086956,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-06,6,129.47346368715085,10.76430167597765,183,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-07,7,128.7042651098892,11.605586080586116,750,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-08,8,124.2894910179645,9.403757485029956,339,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-09,9,118.87429672447071,9.314701348747596,533,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-10,10,124.48372966360881,9.150622018348615,563,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-11,11,123.66777127659599,10.337525265957424,780,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-12,12,127.95280612244919,9.371806122448975,495,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-01,1,122.60096264367802,1.2151724137931033,121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-02,2,135.3461650485436,10.01441747572815,107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-03,3,134.42629459735025,7.752522935779812,336,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-04,4,138.37332803180877,8.829669980119306,512,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-05,5,147.92350187265856,7.579166666666647,536,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2016-06,6,124.6275,0.0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2016-11,11,89.9,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2016-12,12,106.6855,2.585666666666667,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-01,1,114.58416666666669,2.0966666666666667,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-02,2,104.02749999999999,2.0175,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-03,3,115.96461538461539,2.7176923076923076,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-04,4,103.07111111111111,4.582962962962963,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-05,5,110.12837837837839,4.063513513513513,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2016-12,12,110.93,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-01,1,85.5025,5.481250000000001,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-02,2,90.3271794871795,6.6810256410256414,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-03,3,88.42670212765962,2.6232978723404257,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-04,4,89.38843749999998,1.06375,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-05,5,90.9425,1.4629166666666666,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-06,6,73.57245901639351,6.998442622950821,125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-07,7,72.73484848484847,6.080198347107438,137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-08,8,75.19016806722686,7.368529411764709,120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-09,9,78.26462686567163,6.910432835820896,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-10,10,74.50984848484849,7.142626262626263,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-11,11,73.0022413793103,7.108754789272031,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-12,12,74.42030769230772,7.604923076923079,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-01,1,72.93550632911392,8.794113924050631,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-02,2,71.66740740740741,9.228518518518518,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-03,3,69.94045454545454,10.191363636363635,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-04,4,73.15391304347827,7.704347826086957,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-05,5,74.77555555555553,6.077301587301586,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-06,6,111.80214285714285,3.843571428571429,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-07,7,124.25535714285716,1.8192857142857142,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-08,8,137.4518181818182,0.0,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-09,9,128.24642857142857,2.482142857142857,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-10,10,122.21000000000001,3.78074074074074,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-11,11,122.23754385964908,5.173333333333333,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-12,12,127.74719999999999,4.451999999999999,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-01,1,125.13071428571423,3.8064285714285715,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-02,2,127.07652173913043,4.911739130434783,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-03,3,129.2302926829268,3.0690243902439023,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-04,4,130.56380000000001,3.0244,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-05,5,128.12421052631578,3.0381578947368424,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2bc9e1d807d8f9187b8650acd35a14e5,2017-02,2,61.04,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2bc9e1d807d8f9187b8650acd35a14e5,2017-05,5,44.17,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2e35421c34fb588ba40a0c57b3971d24,2016-06,6,340.7340844570663,9.93213626685593,1459,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-07,7,327.79801178350726,10.247650489314978,1731,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-08,8,341.48847923681336,9.771445940890398,910,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-09,9,332.45021917376346,10.484720908230837,1100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-10,10,322.97819087601573,10.66642205429609,1237,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-11,11,313.2571489086213,10.669022197558265,1863,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-12,12,343.41413541667106,9.508820963541686,1582,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-01,1,353.38262556515053,9.933863542951062,1666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-02,2,333.79614590424865,9.469763557975996,1526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-03,3,330.21991728478866,8.705900651831888,1579,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-04,4,315.3076290726879,9.871503759398554,2063,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-05,5,341.76747238501656,9.174271887764164,1931,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-06,6,71.43588955823287,5.210210843373493,186,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-07,7,66.19322580645161,2.635806451612903,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-08,8,63.83879999999999,6.6172,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-09,9,71.74277777777777,6.422619047619046,141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-10,10,83.21965624999999,4.651796875,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-11,11,89.17472222222224,2.9216666666666664,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-12,12,86.07740875912408,3.4130170316301696,150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-01,1,84.535352112676,3.1843661971830985,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-02,2,87.00837837837835,3.4040540540540545,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-03,3,82.33336134453783,2.8634873949579847,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,81.3107662835249,2.8139272030651346,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,81.63152892561972,3.034710743801653,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,356.9555445544535,9.161478960396034,413,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,346.14705741626676,10.618660287081338,421,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,316.1194632768345,10.417033898305089,545,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,324.4440271428543,11.15260999999999,720,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,320.957338129497,11.821537769784179,1133,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,335.161330998248,10.360271453590189,585,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,343.73688498402447,9.66410543130991,316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,341.76731366952134,7.602216936251182,1070,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,378.22617117117096,0.33135135135135135,224,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-03,3,339.52346354166735,9.245617187499995,983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-04,4,397.307518796993,6.4233082706766895,133,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-05,5,352.82278782112377,8.916531874405335,1067,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-06,6,197.53572061191608,7.437169887278585,434,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-07,7,177.84404901960505,9.785034313725495,1070,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-08,8,189.04150684931562,8.222191780821918,232,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-09,9,177.61343026605408,8.6158603202847,1206,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
