code,year_month,month,Y,hc_cluster_1,hc_cluster_2,hc_cluster_3,hc_cluster_4,hc_cluster_5,hc_cluster_6,hc_cluster_7,hc_cluster_8,hc_cluster_9,kmeans_cluster_0,kmeans_cluster_1,kmeans_cluster_2,kmeans_cluster_3,kmeans_cluster_4,kmeans_cluster_5,kmeans_cluster_6,kmeans_cluster_7,kmeans_cluster_8,cat_code_0,cat_code_1,cat_code_2,cat_code_3,cat_code_4,cat_code_5,cat_code_6,cat_code_7,cat_code_8,cat_code_9,cat_code_10
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-01,1,55,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-02,2,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-03,3,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-04,4,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1f12f1e1b9e7a20d4ad9dd549ec072c0,2017-05,5,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-06,6,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-08,8,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-09,9,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-10,10,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-11,11,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2016-12,12,17,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-01,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-02,2,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-03,3,61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-04,4,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213005fe5d815c539812614f1f6a7768,2017-05,5,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-06,6,183,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-07,7,750,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-08,8,339,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-09,9,533,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-10,10,563,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-11,11,780,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2016-12,12,495,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-01,1,121,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-02,2,107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-03,3,336,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-04,4,512,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23056d85a1c9115cd021a6ad35c84aff,2017-05,5,536,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2016-06,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2016-11,11,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2016-12,12,31,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-01,1,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-02,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-03,3,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-04,4,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24549e47832f72f647d40a86b43b6925,2017-05,5,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2016-12,12,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-01,1,16,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-02,2,42,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-03,3,56,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-04,4,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29424aaf6e27a8dbe4b7273a0a39131d,2017-05,5,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-06,6,125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-07,7,137,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-08,8,120,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-09,9,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-10,10,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-11,11,93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2016-12,12,68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-01,1,83,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-02,2,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-03,3,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-04,4,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29f175b6bccc264e8141481dcda8102d,2017-05,5,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-06,6,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-07,7,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-08,8,22,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-09,9,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-10,10,28,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-11,11,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2016-12,12,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-01,1,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-02,2,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-03,3,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-04,4,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2ab0e87dbce6ac45502aa1d2a8265933,2017-05,5,38,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2bc9e1d807d8f9187b8650acd35a14e5,2017-02,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2bc9e1d807d8f9187b8650acd35a14e5,2017-05,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2e35421c34fb588ba40a0c57b3971d24,2016-06,6,1459,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-07,7,1731,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-08,8,910,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-09,9,1100,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-10,10,1237,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-11,11,1863,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2016-12,12,1582,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-01,1,1666,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-02,2,1526,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-03,3,1579,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-04,4,2063,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2e35421c34fb588ba40a0c57b3971d24,2017-05,5,1931,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-06,6,186,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-07,7,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-08,8,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-09,9,141,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-10,10,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-11,11,43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2016-12,12,150,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-01,1,73,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-02,2,74,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-03,3,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-04,4,92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30b6a9b1621f558d788ffb3d07a19281,2017-05,5,123,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-06,6,413,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-07,7,421,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-08,8,545,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-09,9,720,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-10,10,1133,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-11,11,585,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2016-12,12,316,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-01,1,1070,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-02,2,224,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-03,3,983,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-04,4,133,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32ceebf3efea1d04ace4183d20d4da5b,2017-05,5,1067,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-06,6,434,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-07,7,1070,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-08,8,232,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-09,9,1206,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-10,10,620,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-11,11,946,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2016-12,12,840,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-01,1,610,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-02,2,167,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-03,3,546,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-04,4,608,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3454ea52396a4cfd3fc37414d30c7b9c,2017-05,5,596,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-06,6,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-07,7,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-08,8,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-09,9,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-10,10,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-11,11,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2016-12,12,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-01,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-02,2,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-03,3,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-04,4,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3657af9de7395eaba0dbcbcaa6fd90be,2017-05,5,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-07,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-09,9,44,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-10,10,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-11,11,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2016-12,12,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-01,1,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-02,2,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-03,3,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-04,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373cc1cfc10a45488be6b97bd5e94c44,2017-05,5,23,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2016-11,11,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2016-12,12,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-01,1,64,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-02,2,36,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-03,3,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-04,4,33,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
374e1947dcb8f4848f4ada6f04921edd,2017-05,5,57,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2016-11,11,20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2016-12,12,75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-01,1,34,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-02,2,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-03,3,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-04,4,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37a62c0ad48679cee5554655de294721,2017-05,5,21,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37e2a39e829495d13b6cbb5320413e48,2016-07,7,139,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
