code,cat_code,source_channel_quantity_152bf0ce464047b9499ccb9e5b9b77a8,source_channel_quantity_2934a86a91bfa55d7f20b4f08a441fac,source_channel_quantity_3ab2427543039f8c9f17d06f6f65a3a7,source_channel_quantity_5a97b8efd901c1d28ff86522b95babb9,source_channel_quantity_67c19e107de33cab7ea9a9db8bc9ccd2,source_channel_quantity_7261d300057219056592010c7bdaf5ee,source_channel_quantity_98defd6ee70dfb1dea416cecdf391f58,source_channel_quantity_9d3e0fcbc1f16d80a76026e8f1c26002,source_channel_quantity_a578e71c3216f513a84ec6a46084fd3a,source_channel_quantity_af082bb0c2fa1414655017d464aa0262,source_channel_quantity_b76eb9b8fc0f17098812da9117d3e500,source_channel_quantity_e9b49f9086ba813ca3f0b321710fef16,source_channel_quantity_ea2912716be1999ab62d5b9dfa4f58f9,source_channel_quantity_fc7020775a7cdf161ab5267985c54601,month_quantity_1,month_quantity_2,month_quantity_3,month_quantity_4,month_quantity_5,month_quantity_6,month_quantity_7,month_quantity_8,month_quantity_9,month_quantity_10,month_quantity_11,month_quantity_12,perc_pis_cofins_quantity_0.0,perc_pis_cofins_quantity_9.25,weekend_quantity_0,weekend_quantity_1,week_of_month_quantity_1,week_of_month_quantity_2,week_of_month_quantity_3,week_of_month_quantity_4,unit_liquid_cost_perc_std,unit_liquid_cost_perc_max,unit_liquid_cost_perc_min,unit_liquid_cost_perc_percentile_50,unit_markup_std,unit_markup_max,unit_markup_min,unit_markup_percentile_50,perc_icms_quantity__0_1,perc_icms_quantity__1_12,perc_icms_quantity__12_20,kmeans_cluster,hc_cluster
75caad099f6f8c205e22e93826732c22,0,0.04972375690607735,0.0,0.0,0.001841620626151013,0.0,0.001841620626151013,0.03499079189686925,0.08103130755064457,0.14180478821362802,0.003683241252302026,0.40699815837937386,0.0,0.014732965009208104,0.26335174953959484,0.14732965009208104,0.11786372007366484,0.10681399631675877,0.09392265193370164,0.12338858195211788,0.001841620626151013,0.0,0.0,0.009208103130755063,0.07550644567219153,0.19889502762430936,0.1252302025782689,0.003683241252302026,0.996316758747698,0.7421731123388582,0.2578268876611418,0.21178637200736647,0.26887661141804786,0.29097605893186,0.2283609576427256,0.11503203833218295,0.8737687384043615,0.2680320154063447,0.5975098578759912,0.28696887410851635,2.55705066886681,1.1444675874146704,1.6716758145719781,0.5101289134438306,0.0,0.429097605893186,19,11
0bbe09e34a11e8e31cf49d6f8df2992d,0,0.02564102564102564,0.0,0.0,0.0,0.0,0.07326007326007326,0.04395604395604396,0.0695970695970696,0.2087912087912088,0.01098901098901099,0.33699633699633696,0.0,0.03663003663003663,0.1941391941391941,0.16117216117216118,0.054945054945054944,0.02197802197802198,0.08791208791208792,0.10989010989010987,0.040293040293040296,0.01098901098901099,0.07692307692307693,0.02564102564102564,0.058608058608058615,0.18315018315018314,0.1684981684981685,0.003663003663003664,0.9963369963369964,0.73992673992674,0.2600732600732601,0.2087912087912088,0.3406593406593407,0.2271062271062271,0.22344322344322345,0.11291942667041802,0.8497475989665167,0.0953993186153593,0.7218839891754605,0.2472545003686584,2.167081254306522,1.0965992947701255,1.3852641352278847,0.21978021978021972,0.0,0.7802197802197801,18,10
5837d4e32e5382af65d33b4dfbd9f561,0,0.013582342954159592,0.0,0.0,0.0050933786078098476,0.0,0.03904923599320883,0.03056027164685908,0.13412563667232594,0.04414261460101868,0.0050933786078098476,0.5891341256366723,0.0,0.013582342954159592,0.12563667232597622,0.028862478777589125,0.02376910016977929,0.028862478777589125,0.042444821731748725,0.07979626485568761,0.14431239388794567,0.11884550084889645,0.200339558573854,0.15110356536502548,0.05432937181663837,0.07130730050933788,0.05602716468590832,0.0,1.0,0.6943972835314092,0.30560271646859083,0.2410865874363328,0.2275042444821732,0.2784380305602717,0.2529711375212224,0.1353129739259209,0.9647975794048324,0.2723562789520553,0.555271181591515,0.31618873426636723,2.3402433795233364,1.0364868458903924,1.7993977930839835,0.6468590831918506,0.0,0.26315789473684204,8,20
51016cd454b391dd0b0e23b2b16b6fc3,0,0.015267175572519085,0.0,0.0,0.0,0.0,0.05725190839694656,0.05343511450381679,0.09541984732824428,0.06870229007633588,0.011450381679389313,0.5038167938931297,0.0,0.0076335877862595426,0.1870229007633588,0.03816793893129771,0.019083969465648856,0.03053435114503817,0.049618320610687015,0.08015267175572519,0.16030534351145034,0.10305343511450382,0.16412213740458015,0.1870229007633588,0.04198473282442748,0.08015267175572519,0.04580152671755725,0.0038167938931297713,0.9961832061068704,0.7366412213740458,0.2633587786259542,0.2709923664122137,0.2404580152671756,0.2442748091603053,0.2442748091603053,0.13976071171260354,0.9382739312332736,0.3240275734469711,0.7092565679707323,0.3214926573560013,2.1436275707097847,1.0657868312355148,1.4027328632917024,0.4351145038167939,0.0,0.5572519083969465,3,1
c80a47e4c53432d9ee8cd98c9ce13769,0,0.017878426698450536,0.0,0.0,0.011918951132300357,0.0,0.04052443384982122,0.04171632896305125,0.07389749702026223,0.044100119189511316,0.0023837902264600714,0.4386174016686532,0.0,0.022646007151370686,0.3063170441001192,0.10965435041716327,0.022646007151370686,0.004767580452920143,0.09058402860548273,0.09177592371871277,0.1573301549463647,0.17163289630512515,0.08462455303933254,0.044100119189511316,0.05244338498212157,0.1132300357568534,0.057210965435041714,0.0011918951132300355,0.99880810488677,0.7389749702026222,0.26102502979737785,0.2121573301549464,0.2908224076281287,0.2574493444576877,0.2395709177592372,0.12938420164870626,0.8414002264670571,0.2493269008979601,0.5249346273207035,0.3492657219945417,2.3648348348754515,1.1884950449786365,1.886662762341567,0.5208581644815257,0.0,0.3837902264600716,19,11
618ea23457368cf423b03d6b8fede992,0,0.005917159763313609,0.0,0.0,0.0,0.0,0.04142011834319527,0.0650887573964497,0.059171597633136085,0.15976331360946747,0.0,0.38461538461538464,0.0,0.07100591715976333,0.21301775147928995,0.1124260355029586,0.0,0.01183431952662722,0.11834319526627216,0.15384615384615385,0.02366863905325444,0.1124260355029586,0.05325443786982249,0.09467455621301776,0.10650887573964496,0.1301775147928994,0.08284023668639054,0.0,1.0,0.7159763313609467,0.2840236686390533,0.17159763313609466,0.2366863905325444,0.3076923076923077,0.2840236686390533,0.12917870929630856,0.8299732940583492,0.14787017042596592,0.6635181716771862,0.3309817092812473,2.363965153222217,1.2048580444200383,1.5071177289271265,0.3609467455621302,0.0,0.6153846153846154,12,17
a7772a34be22f0fd09f0ef36b6eb337f,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02654867256637168,0.07964601769911504,0.09734513274336284,0.0,0.6194690265486725,0.0,0.07079646017699115,0.10619469026548672,0.22123893805309736,0.02654867256637168,0.035398230088495575,0.1946902654867257,0.23893805309734514,0.0,0.0,0.0,0.1592920353982301,0.008849557522123894,0.0,0.11504424778761065,0.0,1.0,0.6902654867256637,0.3097345132743363,0.21238938053097345,0.2831858407079646,0.2566371681415929,0.24778761061946905,0.1139585212812243,0.8867848445847724,0.3404936667818549,0.7766667450575239,0.2207666404780163,2.0360793391501733,1.1276692493185756,1.2875535181127589,0.10619469026548672,0.0,0.8849557522123894,18,10
4b58730cdc153f4eeda0d1321e630ba4,0,0.029620853080568717,0.0,0.0035545023696682467,0.0035545023696682467,0.0,0.015402843601895734,0.02843601895734597,0.06516587677725119,0.07227488151658767,0.007109004739336493,0.4964454976303317,0.0,0.017772511848341232,0.2606635071090048,0.13981042654028436,0.09360189573459717,0.11018957345971564,0.08293838862559241,0.10071090047393363,0.15402843601895735,0.04739336492890995,0.014218009478672985,0.0533175355450237,0.08293838862559241,0.06516587677725119,0.05568720379146919,0.0011848341232227491,0.9988151658767772,0.7393364928909952,0.2606635071090048,0.2298578199052133,0.27014218009478674,0.26303317535545023,0.2369668246445497,0.1399581654453452,1.10017641891385,0.13327421318286525,0.6191502169537139,0.3482020060716152,2.3575105143681707,0.9089451317155578,1.566326306157284,0.4739336492890995,0.0,0.4383886255924171,3,1
b367e71967b4701550ffce69e729ee6f,0,0.014778325123152709,0.0,0.0,0.0,0.0,0.06732348111658458,0.039408866995073885,0.054187192118226604,0.1724137931034483,0.009852216748768471,0.3136288998357964,0.0,0.041050903119868636,0.28735632183908044,0.08538587848932677,0.0755336617405583,0.10180623973727422,0.10673234811165844,0.11330049261083745,0.090311986863711,0.0722495894909688,0.06732348111658458,0.04926108374384237,0.06239737274220032,0.11822660098522167,0.05747126436781608,0.0,1.0,0.7389162561576355,0.2610837438423645,0.25779967159277506,0.2594417077175698,0.2627257799671593,0.2200328407224959,0.13564230214586215,0.9926167719256108,0.11616423654917996,0.6811287821468435,0.3087491205161767,2.3432281309940697,1.007438145599803,1.4592931177081319,0.2594417077175698,0.0,0.7241379310344829,12,17
c254dc11afbcc091678f0ab49a02e7ad,0,0.0163265306122449,0.0,0.010884353741496598,0.0013605442176870747,0.0,0.0047619047619047615,0.023129251700680267,0.03945578231292517,0.047619047619047616,0.014965986394557824,0.2312925170068028,0.0,0.005442176870748299,0.6047619047619047,0.2578231292517007,0.011564625850340135,0.02108843537414966,0.010884353741496598,0.0217687074829932,0.0326530612244898,0.11360544217687076,0.025850340136054417,0.042857142857142864,0.08843537414965986,0.2571428571428571,0.11632653061224488,0.004081632653061225,0.9959183673469388,0.8190476190476189,0.18095238095238086,0.1598639455782313,0.1870748299319728,0.4224489795918368,0.2306122448979592,0.16724275996955582,1.1688176134819244,0.038040357650557986,0.5474052624610882,0.3923983489123049,3.4250835643367883,0.8555654778515749,1.5224677990487,0.5122448979591837,0.0,0.41156462585034015,23,15
f08984b2adcbf33ba61fe13fcfa5b957,0,0.013986013986013986,0.0,0.0,0.0,0.0,0.02797202797202797,0.011655011655011656,0.02564102564102564,0.1864801864801865,0.0675990675990676,0.1888111888111888,0.0,0.006993006993006993,0.4708624708624709,0.11888111888111888,0.009324009324009324,0.03496503496503497,0.02097902097902098,0.09557109557109557,0.0675990675990676,0.2097902097902098,0.04895104895104895,0.08391608391608392,0.1351981351981352,0.08624708624708624,0.08857808857808858,0.0,1.0,0.7878787878787878,0.21212121212121213,0.2424242424242425,0.19114219114219114,0.35897435897435903,0.20745920745920746,0.16489687480606013,1.1881737464539657,0.05555228276877762,0.5831397104426174,0.3973533830210125,2.9327733437517445,0.841627752661966,1.632760320738219,0.2937062937062937,0.0,0.6993006993006994,0,2
42920a6f15855662ee9a272fbe44cbd1,0,0.014545454545454544,0.0,0.0,0.0,0.0,0.005454545454545455,0.04181818181818182,0.04727272727272727,0.1509090909090909,0.003636363636363637,0.4381818181818182,0.0,0.03818181818181818,0.26,0.1618181818181818,0.14545454545454545,0.06181818181818183,0.08727272727272728,0.11636363636363635,0.0018181818181818184,0.003636363636363637,0.030909090909090917,0.012727272727272728,0.01818181818181818,0.2145454545454545,0.14545454545454545,0.0018181818181818184,0.9981818181818182,0.7654545454545455,0.23454545454545456,0.20909090909090908,0.3236363636363636,0.2636363636363636,0.20363636363636364,0.15822686376971778,0.9218720526788112,0.10214273081606676,0.7331593763460168,0.3069306525198724,2.4415445308200865,1.084749230757307,1.3568728056238033,0.32,0.0,0.66,12,17
c32ada18ec4f2992e8c003ffeb73b97b,0,0.0053404539385847796,0.0,0.0,0.002670226969292389,0.0,0.0,0.04539385847797063,0.07476635514018691,0.11214953271028036,0.010680907877169559,0.616822429906542,0.0,0.03604806408544727,0.09612817089452604,0.021361815754339118,0.2576769025367156,0.004005340453938585,0.1842456608811749,0.29506008010680906,0.0,0.0,0.0,0.0,0.03337783711615487,0.04939919893190922,0.1548731642189586,0.002670226969292389,0.9973297730307076,0.7263017356475301,0.27369826435247,0.2389853137516689,0.2696929238985314,0.2416555407209613,0.24966622162883845,0.1229075789698934,0.8365723569622183,0.13360850312809486,0.5342006895973938,0.34227467123438365,2.489847320071898,1.1953538647048103,1.8719556516365807,0.5220293724966623,0.0,0.39252336448598135,8,20
0ad316f6b5cb5e81ebff73ae2490ccfe,0,0.004784688995215311,0.0,0.0,0.004784688995215311,0.0,0.0,0.0215311004784689,0.05980861244019139,0.18421052631578946,0.0023923444976076554,0.5909090909090909,0.0,0.04784688995215311,0.08373205741626795,0.045454545454545456,0.17942583732057416,0.09090909090909093,0.19856459330143544,0.2368421052631579,0.0,0.0,0.0,0.0,0.019138755980861243,0.1076555023923445,0.12200956937799046,0.007177033492822968,0.992822966507177,0.7296650717703349,0.2703349282296651,0.2416267942583732,0.28708133971291866,0.23923444976076555,0.2320574162679425,0.13357447695323796,0.9039651331784904,0.2270302931065508,0.6392541048904492,0.349142901771878,2.4804515599497394,1.1062373572792958,1.5533431250833456,0.3397129186602871,0.0,0.6507177033492824,12,17
5490e2abafb28c022e53b55ba6641122,0,0.029673590504451036,0.0,0.0,0.011869436201780416,0.0,0.002967359050445104,0.032640949554896145,0.04451038575667656,0.10089020771513353,0.005934718100890208,0.32047477744807124,0.0,0.008902077151335312,0.4421364985163205,0.3976261127596439,0.16023738872403562,0.19584569732937684,0.07418397626112759,0.06528189910979229,0.0,0.002967359050445104,0.0,0.0,0.0,0.0,0.10385756676557864,0.0,1.0,0.7833827893175074,0.2166172106824926,0.2225519287833828,0.24925816023738875,0.27299703264094954,0.2551928783382789,0.13861252440715574,0.8357095427527118,0.1005955995899744,0.4998212297473701,0.3842991897407398,3.1770482516257115,1.177203081229131,1.9024549493863223,0.4272997032640949,0.0,0.4955489614243324,17,9
213005fe5d815c539812614f1f6a7768,0,0.011695906432748536,0.0,0.0,0.0,0.0,0.12280701754385966,0.011695906432748536,0.029239766081871343,0.2982456140350877,0.017543859649122806,0.1695906432748538,0.0,0.0935672514619883,0.2456140350877193,0.005847953216374269,0.11695906432748535,0.3567251461988304,0.08187134502923976,0.14619883040935672,0.04678362573099415,0.0,0.06432748538011697,0.04678362573099415,0.017543859649122806,0.017543859649122806,0.09941520467836257,0.0,1.0,0.7719298245614035,0.2280701754385965,0.27485380116959063,0.27485380116959063,0.30994152046783624,0.14035087719298245,0.18280224022782396,0.8977490922020968,0.09898883762662697,0.6414616508884289,0.3482904069236601,2.612515512966078,1.113896977102022,1.4919800665887315,0.1812865497076024,0.0,0.8128654970760234,12,17
a2018dae10d736a66eea5a0a349ef9ee,0,0.01556101556101556,0.0,0.001638001638001638,0.0,0.0,0.02620802620802621,0.04258804258804258,0.06633906633906632,0.08108108108108109,0.002457002457002457,0.4111384111384112,0.0,0.009009009009009007,0.343980343980344,0.13104013104013104,0.1457821457821458,0.04668304668304668,0.06552006552006552,0.1122031122031122,0.08435708435708436,0.08763308763308764,0.06388206388206387,0.0475020475020475,0.07043407043407042,0.08763308763308764,0.057330057330057325,0.001638001638001638,0.9983619983619983,0.7379197379197379,0.2620802620802621,0.23423423423423426,0.2776412776412777,0.2465192465192465,0.2416052416052416,0.14423706514464374,0.9817899421891696,0.12979370210624366,0.5584590499656744,0.3463474498065919,2.4347637288783006,1.0185478145867193,1.7891397806838945,0.5217035217035217,0.0,0.384930384930385,19,11
c85f192a81fa83780e5c012175749eee,0,0.014749262536873156,0.0,0.0,0.0,0.0,0.02359882005899705,0.01327433628318584,0.029498525073746312,0.17256637168141592,0.002949852507374631,0.27876106194690264,0.0,0.030973451327433624,0.4336283185840708,0.12389380530973453,0.14896755162241887,0.0943952802359882,0.09734513274336284,0.15781710914454278,0.014749262536873156,0.02507374631268436,0.028023598820058997,0.045722713864306784,0.06637168141592921,0.12831858407079647,0.06932153392330384,0.002949852507374631,0.9970501474926252,0.7876106194690266,0.21238938053097345,0.2109144542772861,0.2817109144542773,0.275811209439528,0.2315634218289085,0.15091148223094691,0.9096329658730704,0.13710330066886892,0.7282434233384513,0.3230831361160685,2.5714218789977616,1.0473416120418453,1.3625265316271409,0.25073746312684364,0.0,0.7330383480825959,12,17
ae5a740ca930b9149f590179b0dde3f3,0,0.01646090534979424,0.0,0.009602194787379972,0.00411522633744856,0.0,0.0,0.009602194787379972,0.03566529492455418,0.05486968449931413,0.002743484224965707,0.13168724279835392,0.0,0.006858710562414266,0.7283950617283951,0.23593964334705075,0.10150891632373114,0.13031550068587106,0.10425240054869683,0.10150891632373114,0.0,0.0,0.0,0.0,0.0,0.08367626886145405,0.24279835390946505,0.002743484224965707,0.9972565157750344,0.7640603566529492,0.23593964334705075,0.20713305898491088,0.3017832647462277,0.2962962962962963,0.19478737997256515,0.12066769740257065,0.9261660159608688,0.09416178589351333,0.5189921124950927,0.3592726525209871,2.8537056343025955,1.0797200315782811,1.9146299867140155,0.4746227709190672,0.0,0.40192043895747603,0,2
37a62c0ad48679cee5554655de294721,0,0.0,0.0,0.0,0.0,0.0,0.004830917874396135,0.014492753623188406,0.043478260869565216,0.06280193236714976,0.00966183574879227,0.13043478260869565,0.0,0.00966183574879227,0.7246376811594203,0.1642512077294686,0.09178743961352658,0.12077294685990338,0.06280193236714976,0.10144927536231883,0.0,0.0,0.0,0.0,0.0,0.0966183574879227,0.3623188405797101,0.0,1.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2898550724637681,0.2463768115942029,0.24154589371980675,0.1350033971215889,0.8608320595955375,0.09545610597452382,0.5755582364414724,0.3548086455078909,2.805501992897637,1.161666772110986,1.7118825662029868,0.2753623188405797,0.0,0.7053140096618358,0,2
390943ce05959ac98c702d250c2ebb54,0,0.006024096385542169,0.0,0.0,0.0,0.0,0.05421686746987952,0.12048192771084335,0.0783132530120482,0.024096385542168683,0.0,0.4457831325301205,0.0,0.0,0.2710843373493976,0.006024096385542169,0.0,0.0,0.0,0.0,0.08433734939759037,0.0783132530120482,0.26506024096385544,0.21686746987951808,0.21084337349397592,0.13855421686746988,0.0,0.0,1.0,0.7530120481927711,0.2469879518072289,0.1927710843373494,0.2951807228915663,0.28313253012048195,0.2289156626506024,0.132325032908321,0.8516906116262761,0.04780905361706937,0.5228653636962945,0.3615626458596297,2.5385251545565812,1.1741352861581176,1.8387848871446213,0.6204819277108434,0.0,0.2891566265060241,19,11
ce4baabfbcb1d43e22f7ba44b49f2714,0,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218,0.1264367816091954,0.11494252873563215,0.03448275862068965,0.5747126436781609,0.0,0.02298850574712644,0.10344827586206896,0.28735632183908044,0.13793103448275862,0.1839080459770115,0.1264367816091954,0.26436781609195403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7241379310344828,0.27586206896551724,0.206896551724138,0.19540229885057472,0.3563218390804598,0.2413793103448276,0.2155187786525133,1.1245237679753324,0.2439541414620044,0.6127439918187929,0.4750012368145681,2.452008170338641,0.8892653303366516,1.6320934525175168,0.4252873563218391,0.0,0.4942528735632184,14,19
23056d85a1c9115cd021a6ad35c84aff,0,0.014272121788772596,0.0,0.03158896289248335,0.00818268315889629,0.0,0.04376784015223597,0.03577545195052331,0.0686964795432921,0.07764034253092293,0.003805899143672693,0.40076117982873455,0.0,0.013320647002854423,0.3021883920076118,0.02302568981921979,0.020361560418648905,0.06393910561370124,0.09743101807802093,0.10199809705042816,0.034823977164605134,0.142721217887726,0.06450999048525215,0.10142721217887726,0.10713606089438628,0.14843006660323502,0.09419600380589914,0.0013320647002854425,0.9986679352997144,0.7037107516650809,0.2962892483349191,0.2353948620361561,0.30294957183634635,0.2557564224548049,0.20589914367269269,0.1555393995174458,1.1484887430636406,0.12851057191887608,0.6192906585177549,0.3356552508439063,2.3400541881260057,0.8707094484291236,1.4882513402213866,0.4862036156041865,0.0,0.4294957183634633,3,1
9cdf9e07e226869d8da4a3e10ac65c62,0,0.01264591439688716,0.0,0.008754863813229572,0.009727626459143969,0.0,0.0,0.03599221789883268,0.059338521400778214,0.0933852140077821,0.006809338521400778,0.5642023346303502,0.0,0.02626459143968872,0.1828793774319066,0.08949416342412451,0.1186770428015564,0.27431906614785995,0.2276264591439689,0.08268482490272372,0.0,0.0,0.0,0.0,0.02529182879377432,0.1254863813229572,0.05642023346303503,0.0009727626459143967,0.9990272373540856,0.7159533073929961,0.2840466926070039,0.2266536964980545,0.2821011673151751,0.2256809338521401,0.26556420233463035,0.13559580170496538,0.9712117910335176,0.2236246928209046,0.5448762785645518,0.3775128497197544,2.5967076946311263,1.0296415356900142,1.8073882698137016,0.5700389105058365,0.0,0.3336575875486381,8,20
6e6ae6bc648c6a00b4a4b7a8e976a41a,0,0.01492537313432836,0.0,0.0,0.0,0.0,0.0024875621890547268,0.01492537313432836,0.04228855721393035,0.16417910447761194,0.0049751243781094535,0.5124378109452736,0.0,0.05223880597014925,0.19154228855721392,0.08208955223880597,0.13930348258706468,0.2885572139303483,0.19651741293532332,0.11940298507462685,0.0,0.0,0.0,0.0,0.024875621890547258,0.10945273631840796,0.03980099502487562,0.0024875621890547268,0.9975124378109452,0.6791044776119403,0.3208955223880597,0.23631840796019896,0.23631840796019896,0.2512437810945274,0.27611940298507465,0.13996530327562906,0.9445118037229868,0.1547709164710207,0.6238578592016897,0.34417847339617497,2.4531892859839703,1.0587480178207356,1.5850109491806992,0.3880597014925373,0.0,0.6069651741293532,12,17
118484c270085e811fbbc81978a269b2,0,0.002525252525252525,0.0,0.0,0.002525252525252525,0.0,0.0,0.04040404040404042,0.09343434343434344,0.08333333333333333,0.007575757575757577,0.5858585858585859,0.0,0.047979797979797977,0.13636363636363635,0.2424242424242425,0.2929292929292929,0.2272727272727273,0.1111111111111111,0.11868686868686867,0.0,0.0,0.0,0.0,0.0,0.0,0.007575757575757577,0.0,1.0,0.7171717171717171,0.2828282828282828,0.2525252525252525,0.2525252525252525,0.27525252525252525,0.2196969696969697,0.11740538849405616,0.8783307623609645,0.2532075543394607,0.5177206338553907,0.33650650706495144,2.4226785737588683,1.1385232566738148,1.9315436445967868,0.6262626262626263,0.0,0.2676767676767677,8,20
8bdd60f700ed8368e66080eb6bb6d313,0,0.02631578947368421,0.0,0.0,0.0,0.0,0.0,0.01973684210526316,0.05921052631578948,0.18421052631578946,0.006578947368421052,0.506578947368421,0.0,0.05263157894736842,0.14473684210526316,0.2434210526315789,0.21710526315789475,0.19078947368421054,0.125,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,0.0,0.03947368421052632,0.006578947368421052,0.9934210526315792,0.7171052631578947,0.28289473684210525,0.2236842105263158,0.2697368421052632,0.2434210526315789,0.2631578947368421,0.11646033308281205,0.8783307623609645,0.43636242846432,0.62530914778233,0.3288461116286752,2.2916730102526848,1.1385232566738148,1.5992089729480492,0.4144736842105263,0.0,0.5592105263157895,3,1
13b69fd4bf80b95756e3b138c9169a7f,0,0.0055248618784530384,0.0,0.0,0.001841620626151013,0.0,0.020257826887661142,0.02209944751381216,0.03683241252302026,0.05156537753222836,0.003683241252302026,0.3241252302025783,0.0,0.007366482504604052,0.5267034990791897,0.09944751381215468,0.06998158379373849,0.10497237569060773,0.13259668508287292,0.08287292817679558,0.02209944751381216,0.016574585635359115,0.04972375690607735,0.1712707182320442,0.03499079189686925,0.10681399631675877,0.10865561694290976,0.001841620626151013,0.9981583793738492,0.7550644567219152,0.2449355432780848,0.20441988950276244,0.28360957642725604,0.26887661141804786,0.2430939226519337,0.1552234239697803,1.1820515980093096,0.03577805221964905,0.5327853336794225,0.3674341830382253,2.821352894622631,0.8343797601926628,1.8379279386610616,0.5432780847145487,0.0,0.3572744014732965,19,11
600c486af5e3f2d1624d2fc872e20e16,0,0.01702127659574468,0.0,0.0,0.0,0.0,0.02553191489361702,0.01276595744680851,0.0425531914893617,0.1276595744680851,0.002127659574468085,0.1723404255319149,0.0,0.014893617021276596,0.5851063829787234,0.1723404255319149,0.13829787234042554,0.02127659574468085,0.05106382978723404,0.08936170212765958,0.06382978723404255,0.05531914893617021,0.01914893617021277,0.10425531914893617,0.10425531914893617,0.0425531914893617,0.13829787234042554,0.0,1.0,0.7574468085106383,0.2425531914893617,0.20425531914893616,0.2553191489361702,0.2936170212765957,0.2468085106382979,0.13098178104085412,0.8653016994097326,0.12178144026836148,0.6326917555640901,0.35276784143552964,2.75893649058394,1.1556662845827672,1.5626121573399887,0.2446808510638297,0.0,0.7297872340425532,0,2
3d21b63892749e921e3ff5818753bd67,0,0.017608897126969416,0.0,0.0,0.00185356811862836,0.00185356811862836,0.03892493049119555,0.030583873957367926,0.06672845227062095,0.11677479147358664,0.0046339202965709,0.4550509731232623,0.0,0.04355885078776645,0.22242817423540315,0.12696941612604262,0.0639481000926784,0.08619091751621873,0.06487488415199258,0.10009267840593143,0.02873030583873957,0.061167747914735865,0.07877664504170527,0.1010194624652456,0.09082483781278962,0.12233549582947173,0.07506950880444857,0.003707136237256719,0.9962928637627432,0.6913809082483782,0.3086190917516219,0.23262279888785914,0.267840593141798,0.2659870250231696,0.2335495829471733,0.1154057676578328,0.8053050431225954,0.2152771631790445,0.5940455866657495,0.3334939416411645,2.7502556416801323,1.1674108246363124,1.6540328938638194,0.4531974050046339,0.0,0.4976830398517146,19,11
bc97d7cb7c13c2a7ff4558bb12a3f047,0,0.006802721088435374,0.0,0.0,0.0,0.0,0.07482993197278913,0.013605442176870748,0.020408163265306117,0.0,0.006802721088435374,0.2585034013605442,0.0,0.0,0.6190476190476191,0.0,0.0,0.0,0.0,0.0,0.2993197278911565,0.2993197278911565,0.3809523809523809,0.013605442176870748,0.006802721088435374,0.0,0.0,0.0,1.0,0.6462585034013606,0.35374149659863946,0.19047619047619047,0.2653061224489796,0.32653061224489793,0.217687074829932,0.08818054195105668,0.6289622342903188,0.18322357136299725,0.5214327293728315,0.3851780469741584,2.8951314812128874,1.5899205794579008,1.917792926429416,0.2789115646258503,0.0,0.7142857142857142,0,2
5bcebbc4f704cffaf2e6ccaf1d1fb5c7,0,0.013513513513513514,0.0,0.0,0.0,0.0,0.013513513513513514,0.0,0.0,0.027027027027027032,0.0,0.28378378378378377,0.0,0.013513513513513514,0.6486486486486487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08108108108108109,0.33783783783783783,0.5675675675675675,0.013513513513513514,0.0,1.0,0.7297297297297297,0.2702702702702703,0.16216216216216214,0.32432432432432434,0.21621621621621626,0.2972972972972973,0.1227494528270903,0.8326184887863348,0.2413539569125901,0.4775855318826486,0.3591515401917357,2.8220077904150918,1.2010302599184994,2.08666506239472,0.6216216216216216,0.0,0.3513513513513513,19,11
40bddb00475d65eddb68e9aeb6fab0de,0,0.0040844111640571815,0.0,0.0,0.013614703880190605,0.0013614703880190605,0.01974132062627637,0.04288631722260041,0.0742001361470388,0.08304969366916269,0.006807351940095303,0.6126616746085772,0.0,0.02042205582028591,0.1211708645336964,0.2838665759019741,0.057181756296800536,0.0020422055820285907,0.03744043567052417,0.14227365554799182,0.08441116405718176,0.09598366235534377,0.03267528931245745,0.043567052416609936,0.0381211708645337,0.08100748808713411,0.10142954390742,0.0034036759700476512,0.9965963240299524,0.7168141592920354,0.2831858407079646,0.19605173587474475,0.27501701837985026,0.2756977535738598,0.2532334921715453,0.13834312956575176,0.8909240770964906,0.138025666811782,0.5399643201248651,0.3386526284206824,2.319110089427288,1.1224300989361364,1.8443011854200928,0.5711368277739959,0.0,0.3955071477195371,8,20
3a36dc63a58442085d0ccd98c4f9c64a,0,0.02325581395348837,0.0,0.0,0.0,0.0,0.0132890365448505,0.019933554817275743,0.06312292358803986,0.14285714285714285,0.006644518272425249,0.53156146179402,0.0,0.04651162790697674,0.15282392026578073,0.19269102990033224,0.17940199335548174,0.17940199335548174,0.04651162790697674,0.11960132890365448,0.0,0.07308970099667775,0.0,0.039867109634551486,0.039867109634551486,0.06976744186046513,0.05980066445182725,0.0,1.0,0.6843853820598007,0.3156146179401993,0.22259136212624586,0.24916943521594684,0.24584717607973425,0.2823920265780731,0.13096394418988255,0.9238699013958545,0.1997163627375524,0.6025658159479305,0.32818602672021224,2.3304055229744067,1.0824034839636214,1.5984790744067383,0.4850498338870432,0.0,0.5016611295681064,3,1
